Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Sexe,Nacionalitat,Edat_quinquennal,Nombre
2018,1,Ciutat Vella,1,el Raval,Home,Espanyola,0-4 anys,436
2018,1,Ciutat Vella,2,el Barri Gòtic,Home,Espanyola,0-4 anys,117
2018,1,Ciutat Vella,3,la Barceloneta,Home,Espanyola,0-4 anys,143
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Home,Espanyola,0-4 anys,247
2018,2,Eixample,5,el Fort Pienc,Home,Espanyola,0-4 anys,464
2018,2,Eixample,6,la Sagrada Família,Home,Espanyola,0-4 anys,732
2018,2,Eixample,7,la Dreta de l'Eixample,Home,Espanyola,0-4 anys,744
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Home,Espanyola,0-4 anys,691
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,Home,Espanyola,0-4 anys,905
2018,2,Eixample,10,Sant Antoni,Home,Espanyola,0-4 anys,584
2018,3,Sants-Montjuïc,11,el Poble Sec,Home,Espanyola,0-4 anys,532
2018,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Home,Espanyola,0-4 anys,32
2018,3,Sants-Montjuïc,13,la Marina de Port,Home,Espanyola,0-4 anys,473
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,Home,Espanyola,0-4 anys,144
2018,3,Sants-Montjuïc,15,Hostafrancs,Home,Espanyola,0-4 anys,258
2018,3,Sants-Montjuïc,16,la Bordeta,Home,Espanyola,0-4 anys,335
2018,3,Sants-Montjuïc,17,Sants - Badal,Home,Espanyola,0-4 anys,360
2018,3,Sants-Montjuïc,18,Sants,Home,Espanyola,0-4 anys,708
2018,4,Les Corts,19,les Corts,Home,Espanyola,0-4 anys,855
2018,4,Les Corts,20,la Maternitat i Sant Ramon,Home,Espanyola,0-4 anys,447
2018,4,Les Corts,21,Pedralbes,Home,Espanyola,0-4 anys,174
2018,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Home,Espanyola,0-4 anys,125
2018,5,Sarrià-Sant Gervasi,23,Sarrià,Home,Espanyola,0-4 anys,603
2018,5,Sarrià-Sant Gervasi,24,les Tres Torres,Home,Espanyola,0-4 anys,395
2018,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Home,Espanyola,0-4 anys,533
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Home,Espanyola,0-4 anys,899
2018,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Home,Espanyola,0-4 anys,586
2018,6,Gràcia,28,Vallcarca i els Penitents,Home,Espanyola,0-4 anys,277
2018,6,Gràcia,29,el Coll,Home,Espanyola,0-4 anys,137
2018,6,Gràcia,30,la Salut,Home,Espanyola,0-4 anys,251
2018,6,Gràcia,31,la Vila de Gràcia,Home,Espanyola,0-4 anys,949
2018,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Home,Espanyola,0-4 anys,639
2018,7,Horta-Guinardó,33,el Baix Guinardó,Home,Espanyola,0-4 anys,408
2018,7,Horta-Guinardó,34,Can Baró,Home,Espanyola,0-4 anys,121
2018,7,Horta-Guinardó,35,el Guinardó,Home,Espanyola,0-4 anys,633
2018,7,Horta-Guinardó,36,la Font d'en Fargues,Home,Espanyola,0-4 anys,171
2018,7,Horta-Guinardó,37,el Carmel,Home,Espanyola,0-4 anys,529
2018,7,Horta-Guinardó,38,la Teixonera,Home,Espanyola,0-4 anys,206
2018,7,Horta-Guinardó,39,Sant Genís dels Agudells,Home,Espanyola,0-4 anys,117
2018,7,Horta-Guinardó,40,Montbau,Home,Espanyola,0-4 anys,75
2018,7,Horta-Guinardó,41,la Vall d'Hebron,Home,Espanyola,0-4 anys,106
2018,7,Horta-Guinardó,42,la Clota,Home,Espanyola,0-4 anys,31
2018,7,Horta-Guinardó,43,Horta,Home,Espanyola,0-4 anys,461
2018,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Home,Espanyola,0-4 anys,399
2018,8,Nou Barris,45,Porta,Home,Espanyola,0-4 anys,417
2018,8,Nou Barris,46,el Turó de la Peira,Home,Espanyola,0-4 anys,257
2018,8,Nou Barris,47,Can Peguera,Home,Espanyola,0-4 anys,30
2018,8,Nou Barris,48,la Guineueta,Home,Espanyola,0-4 anys,260
2018,8,Nou Barris,49,Canyelles,Home,Espanyola,0-4 anys,133
2018,8,Nou Barris,50,les Roquetes,Home,Espanyola,0-4 anys,268
2018,8,Nou Barris,51,Verdun,Home,Espanyola,0-4 anys,189
2018,8,Nou Barris,52,la Prosperitat,Home,Espanyola,0-4 anys,435
2018,8,Nou Barris,53,la Trinitat Nova,Home,Espanyola,0-4 anys,116
2018,8,Nou Barris,54,Torre Baró,Home,Espanyola,0-4 anys,75
2018,8,Nou Barris,55,Ciutat Meridiana,Home,Espanyola,0-4 anys,162
2018,8,Nou Barris,56,Vallbona,Home,Espanyola,0-4 anys,30
2018,9,Sant Andreu,57,la Trinitat Vella,Home,Espanyola,0-4 anys,180
2018,9,Sant Andreu,58,Baró de Viver,Home,Espanyola,0-4 anys,50
2018,9,Sant Andreu,59,el Bon Pastor,Home,Espanyola,0-4 anys,284
2018,9,Sant Andreu,60,Sant Andreu,Home,Espanyola,0-4 anys,1192
2018,9,Sant Andreu,61,la Sagrera,Home,Espanyola,0-4 anys,568
2018,9,Sant Andreu,62,el Congrés i els Indians,Home,Espanyola,0-4 anys,280
2018,9,Sant Andreu,63,Navas,Home,Espanyola,0-4 anys,393
2018,10,Sant Martí,64,el Camp de l'Arpa del Clot,Home,Espanyola,0-4 anys,571
2018,10,Sant Martí,65,el Clot,Home,Espanyola,0-4 anys,448
2018,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Home,Espanyola,0-4 anys,304
2018,10,Sant Martí,67,la Vila Olímpica del Poblenou,Home,Espanyola,0-4 anys,176
2018,10,Sant Martí,68,el Poblenou,Home,Espanyola,0-4 anys,756
2018,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Home,Espanyola,0-4 anys,375
2018,10,Sant Martí,70,el Besòs i el Maresme,Home,Espanyola,0-4 anys,348
2018,10,Sant Martí,71,Provençals del Poblenou,Home,Espanyola,0-4 anys,423
2018,10,Sant Martí,72,Sant Martí de Provençals,Home,Espanyola,0-4 anys,424
2018,10,Sant Martí,73,la Verneda i la Pau,Home,Espanyola,0-4 anys,471
2018,1,Ciutat Vella,1,el Raval,Home,Espanyola,5-9 anys,643
2018,1,Ciutat Vella,2,el Barri Gòtic,Home,Espanyola,5-9 anys,157
2018,1,Ciutat Vella,3,la Barceloneta,Home,Espanyola,5-9 anys,157
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Home,Espanyola,5-9 anys,253
2018,2,Eixample,5,el Fort Pienc,Home,Espanyola,5-9 anys,534
2018,2,Eixample,6,la Sagrada Família,Home,Espanyola,5-9 anys,775
2018,2,Eixample,7,la Dreta de l'Eixample,Home,Espanyola,5-9 anys,753
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Home,Espanyola,5-9 anys,690
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,Home,Espanyola,5-9 anys,902
2018,2,Eixample,10,Sant Antoni,Home,Espanyola,5-9 anys,560
2018,3,Sants-Montjuïc,11,el Poble Sec,Home,Espanyola,5-9 anys,566
2018,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Home,Espanyola,5-9 anys,16
2018,3,Sants-Montjuïc,13,la Marina de Port,Home,Espanyola,5-9 anys,656
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,Home,Espanyola,5-9 anys,151
2018,3,Sants-Montjuïc,15,Hostafrancs,Home,Espanyola,5-9 anys,244
2018,3,Sants-Montjuïc,16,la Bordeta,Home,Espanyola,5-9 anys,326
2018,3,Sants-Montjuïc,17,Sants - Badal,Home,Espanyola,5-9 anys,366
2018,3,Sants-Montjuïc,18,Sants,Home,Espanyola,5-9 anys,692
2018,4,Les Corts,19,les Corts,Home,Espanyola,5-9 anys,889
2018,4,Les Corts,20,la Maternitat i Sant Ramon,Home,Espanyola,5-9 anys,457
2018,4,Les Corts,21,Pedralbes,Home,Espanyola,5-9 anys,272
2018,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Home,Espanyola,5-9 anys,142
2018,5,Sarrià-Sant Gervasi,23,Sarrià,Home,Espanyola,5-9 anys,712
2018,5,Sarrià-Sant Gervasi,24,les Tres Torres,Home,Espanyola,5-9 anys,488
2018,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Home,Espanyola,5-9 anys,646
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Home,Espanyola,5-9 anys,1034
2018,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Home,Espanyola,5-9 anys,648
2018,6,Gràcia,28,Vallcarca i els Penitents,Home,Espanyola,5-9 anys,337
2018,6,Gràcia,29,el Coll,Home,Espanyola,5-9 anys,168
2018,6,Gràcia,30,la Salut,Home,Espanyola,5-9 anys,245
2018,6,Gràcia,31,la Vila de Gràcia,Home,Espanyola,5-9 anys,865
2018,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Home,Espanyola,5-9 anys,611
2018,7,Horta-Guinardó,33,el Baix Guinardó,Home,Espanyola,5-9 anys,452
2018,7,Horta-Guinardó,34,Can Baró,Home,Espanyola,5-9 anys,155
2018,7,Horta-Guinardó,35,el Guinardó,Home,Espanyola,5-9 anys,673
2018,7,Horta-Guinardó,36,la Font d'en Fargues,Home,Espanyola,5-9 anys,215
2018,7,Horta-Guinardó,37,el Carmel,Home,Espanyola,5-9 anys,636
2018,7,Horta-Guinardó,38,la Teixonera,Home,Espanyola,5-9 anys,193
2018,7,Horta-Guinardó,39,Sant Genís dels Agudells,Home,Espanyola,5-9 anys,105
2018,7,Horta-Guinardó,40,Montbau,Home,Espanyola,5-9 anys,106
2018,7,Horta-Guinardó,41,la Vall d'Hebron,Home,Espanyola,5-9 anys,91
2018,7,Horta-Guinardó,42,la Clota,Home,Espanyola,5-9 anys,15
2018,7,Horta-Guinardó,43,Horta,Home,Espanyola,5-9 anys,502
2018,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Home,Espanyola,5-9 anys,455
2018,8,Nou Barris,45,Porta,Home,Espanyola,5-9 anys,418
2018,8,Nou Barris,46,el Turó de la Peira,Home,Espanyola,5-9 anys,295
2018,8,Nou Barris,47,Can Peguera,Home,Espanyola,5-9 anys,58
2018,8,Nou Barris,48,la Guineueta,Home,Espanyola,5-9 anys,307
2018,8,Nou Barris,49,Canyelles,Home,Espanyola,5-9 anys,115
2018,8,Nou Barris,50,les Roquetes,Home,Espanyola,5-9 anys,309
2018,8,Nou Barris,51,Verdun,Home,Espanyola,5-9 anys,237
2018,8,Nou Barris,52,la Prosperitat,Home,Espanyola,5-9 anys,479
2018,8,Nou Barris,53,la Trinitat Nova,Home,Espanyola,5-9 anys,135
2018,8,Nou Barris,54,Torre Baró,Home,Espanyola,5-9 anys,66
2018,8,Nou Barris,55,Ciutat Meridiana,Home,Espanyola,5-9 anys,195
2018,8,Nou Barris,56,Vallbona,Home,Espanyola,5-9 anys,51
2018,9,Sant Andreu,57,la Trinitat Vella,Home,Espanyola,5-9 anys,242
2018,9,Sant Andreu,58,Baró de Viver,Home,Espanyola,5-9 anys,60
2018,9,Sant Andreu,59,el Bon Pastor,Home,Espanyola,5-9 anys,374
2018,9,Sant Andreu,60,Sant Andreu,Home,Espanyola,5-9 anys,1271
2018,9,Sant Andreu,61,la Sagrera,Home,Espanyola,5-9 anys,542
2018,9,Sant Andreu,62,el Congrés i els Indians,Home,Espanyola,5-9 anys,275
2018,9,Sant Andreu,63,Navas,Home,Espanyola,5-9 anys,371
2018,10,Sant Martí,64,el Camp de l'Arpa del Clot,Home,Espanyola,5-9 anys,571
2018,10,Sant Martí,65,el Clot,Home,Espanyola,5-9 anys,506
2018,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Home,Espanyola,5-9 anys,264
2018,10,Sant Martí,67,la Vila Olímpica del Poblenou,Home,Espanyola,5-9 anys,219
2018,10,Sant Martí,68,el Poblenou,Home,Espanyola,5-9 anys,816
2018,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Home,Espanyola,5-9 anys,376
2018,10,Sant Martí,70,el Besòs i el Maresme,Home,Espanyola,5-9 anys,441
2018,10,Sant Martí,71,Provençals del Poblenou,Home,Espanyola,5-9 anys,422
2018,10,Sant Martí,72,Sant Martí de Provençals,Home,Espanyola,5-9 anys,476
2018,10,Sant Martí,73,la Verneda i la Pau,Home,Espanyola,5-9 anys,507
2018,1,Ciutat Vella,1,el Raval,Home,Espanyola,10-14 anys,639
2018,1,Ciutat Vella,2,el Barri Gòtic,Home,Espanyola,10-14 anys,146
2018,1,Ciutat Vella,3,la Barceloneta,Home,Espanyola,10-14 anys,172
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Home,Espanyola,10-14 anys,238
2018,2,Eixample,5,el Fort Pienc,Home,Espanyola,10-14 anys,513
2018,2,Eixample,6,la Sagrada Família,Home,Espanyola,10-14 anys,757
2018,2,Eixample,7,la Dreta de l'Eixample,Home,Espanyola,10-14 anys,745
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Home,Espanyola,10-14 anys,682
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,Home,Espanyola,10-14 anys,900
2018,2,Eixample,10,Sant Antoni,Home,Espanyola,10-14 anys,568
2018,3,Sants-Montjuïc,11,el Poble Sec,Home,Espanyola,10-14 anys,584
2018,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Home,Espanyola,10-14 anys,21
2018,3,Sants-Montjuïc,13,la Marina de Port,Home,Espanyola,10-14 anys,669
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,Home,Espanyola,10-14 anys,168
2018,3,Sants-Montjuïc,15,Hostafrancs,Home,Espanyola,10-14 anys,234
2018,3,Sants-Montjuïc,16,la Bordeta,Home,Espanyola,10-14 anys,326
2018,3,Sants-Montjuïc,17,Sants - Badal,Home,Espanyola,10-14 anys,401
2018,3,Sants-Montjuïc,18,Sants,Home,Espanyola,10-14 anys,668
2018,4,Les Corts,19,les Corts,Home,Espanyola,10-14 anys,792
2018,4,Les Corts,20,la Maternitat i Sant Ramon,Home,Espanyola,10-14 anys,443
2018,4,Les Corts,21,Pedralbes,Home,Espanyola,10-14 anys,289
2018,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Home,Espanyola,10-14 anys,131
2018,5,Sarrià-Sant Gervasi,23,Sarrià,Home,Espanyola,10-14 anys,719
2018,5,Sarrià-Sant Gervasi,24,les Tres Torres,Home,Espanyola,10-14 anys,545
2018,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Home,Espanyola,10-14 anys,705
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Home,Espanyola,10-14 anys,1248
2018,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Home,Espanyola,10-14 anys,698
2018,6,Gràcia,28,Vallcarca i els Penitents,Home,Espanyola,10-14 anys,381
2018,6,Gràcia,29,el Coll,Home,Espanyola,10-14 anys,135
2018,6,Gràcia,30,la Salut,Home,Espanyola,10-14 anys,267
2018,6,Gràcia,31,la Vila de Gràcia,Home,Espanyola,10-14 anys,783
2018,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Home,Espanyola,10-14 anys,572
2018,7,Horta-Guinardó,33,el Baix Guinardó,Home,Espanyola,10-14 anys,462
2018,7,Horta-Guinardó,34,Can Baró,Home,Espanyola,10-14 anys,173
2018,7,Horta-Guinardó,35,el Guinardó,Home,Espanyola,10-14 anys,712
2018,7,Horta-Guinardó,36,la Font d'en Fargues,Home,Espanyola,10-14 anys,239
2018,7,Horta-Guinardó,37,el Carmel,Home,Espanyola,10-14 anys,618
2018,7,Horta-Guinardó,38,la Teixonera,Home,Espanyola,10-14 anys,235
2018,7,Horta-Guinardó,39,Sant Genís dels Agudells,Home,Espanyola,10-14 anys,130
2018,7,Horta-Guinardó,40,Montbau,Home,Espanyola,10-14 anys,81
2018,7,Horta-Guinardó,41,la Vall d'Hebron,Home,Espanyola,10-14 anys,101
2018,7,Horta-Guinardó,42,la Clota,Home,Espanyola,10-14 anys,10
2018,7,Horta-Guinardó,43,Horta,Home,Espanyola,10-14 anys,596
2018,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Home,Espanyola,10-14 anys,483
2018,8,Nou Barris,45,Porta,Home,Espanyola,10-14 anys,447
2018,8,Nou Barris,46,el Turó de la Peira,Home,Espanyola,10-14 anys,276
2018,8,Nou Barris,47,Can Peguera,Home,Espanyola,10-14 anys,60
2018,8,Nou Barris,48,la Guineueta,Home,Espanyola,10-14 anys,326
2018,8,Nou Barris,49,Canyelles,Home,Espanyola,10-14 anys,134
2018,8,Nou Barris,50,les Roquetes,Home,Espanyola,10-14 anys,359
2018,8,Nou Barris,51,Verdun,Home,Espanyola,10-14 anys,207
2018,8,Nou Barris,52,la Prosperitat,Home,Espanyola,10-14 anys,473
2018,8,Nou Barris,53,la Trinitat Nova,Home,Espanyola,10-14 anys,162
2018,8,Nou Barris,54,Torre Baró,Home,Espanyola,10-14 anys,89
2018,8,Nou Barris,55,Ciutat Meridiana,Home,Espanyola,10-14 anys,223
2018,8,Nou Barris,56,Vallbona,Home,Espanyola,10-14 anys,40
2018,9,Sant Andreu,57,la Trinitat Vella,Home,Espanyola,10-14 anys,206
2018,9,Sant Andreu,58,Baró de Viver,Home,Espanyola,10-14 anys,65
2018,9,Sant Andreu,59,el Bon Pastor,Home,Espanyola,10-14 anys,357
2018,9,Sant Andreu,60,Sant Andreu,Home,Espanyola,10-14 anys,1256
2018,9,Sant Andreu,61,la Sagrera,Home,Espanyola,10-14 anys,511
2018,9,Sant Andreu,62,el Congrés i els Indians,Home,Espanyola,10-14 anys,238
2018,9,Sant Andreu,63,Navas,Home,Espanyola,10-14 anys,405
2018,10,Sant Martí,64,el Camp de l'Arpa del Clot,Home,Espanyola,10-14 anys,585
2018,10,Sant Martí,65,el Clot,Home,Espanyola,10-14 anys,541
2018,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Home,Espanyola,10-14 anys,231
2018,10,Sant Martí,67,la Vila Olímpica del Poblenou,Home,Espanyola,10-14 anys,225
2018,10,Sant Martí,68,el Poblenou,Home,Espanyola,10-14 anys,835
2018,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Home,Espanyola,10-14 anys,366
2018,10,Sant Martí,70,el Besòs i el Maresme,Home,Espanyola,10-14 anys,480
2018,10,Sant Martí,71,Provençals del Poblenou,Home,Espanyola,10-14 anys,418
2018,10,Sant Martí,72,Sant Martí de Provençals,Home,Espanyola,10-14 anys,496
2018,10,Sant Martí,73,la Verneda i la Pau,Home,Espanyola,10-14 anys,546
2018,1,Ciutat Vella,1,el Raval,Home,Espanyola,15-19 anys,570
2018,1,Ciutat Vella,2,el Barri Gòtic,Home,Espanyola,15-19 anys,151
2018,1,Ciutat Vella,3,la Barceloneta,Home,Espanyola,15-19 anys,190
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Home,Espanyola,15-19 anys,246
2018,2,Eixample,5,el Fort Pienc,Home,Espanyola,15-19 anys,535
2018,2,Eixample,6,la Sagrada Família,Home,Espanyola,15-19 anys,806
2018,2,Eixample,7,la Dreta de l'Eixample,Home,Espanyola,15-19 anys,760
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Home,Espanyola,15-19 anys,663
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,Home,Espanyola,15-19 anys,847
2018,2,Eixample,10,Sant Antoni,Home,Espanyola,15-19 anys,528
2018,3,Sants-Montjuïc,11,el Poble Sec,Home,Espanyola,15-19 anys,581
2018,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Home,Espanyola,15-19 anys,21
2018,3,Sants-Montjuïc,13,la Marina de Port,Home,Espanyola,15-19 anys,666
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,Home,Espanyola,15-19 anys,162
2018,3,Sants-Montjuïc,15,Hostafrancs,Home,Espanyola,15-19 anys,227
2018,3,Sants-Montjuïc,16,la Bordeta,Home,Espanyola,15-19 anys,340
2018,3,Sants-Montjuïc,17,Sants - Badal,Home,Espanyola,15-19 anys,353
2018,3,Sants-Montjuïc,18,Sants,Home,Espanyola,15-19 anys,663
2018,4,Les Corts,19,les Corts,Home,Espanyola,15-19 anys,820
2018,4,Les Corts,20,la Maternitat i Sant Ramon,Home,Espanyola,15-19 anys,412
2018,4,Les Corts,21,Pedralbes,Home,Espanyola,15-19 anys,269
2018,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Home,Espanyola,15-19 anys,137
2018,5,Sarrià-Sant Gervasi,23,Sarrià,Home,Espanyola,15-19 anys,635
2018,5,Sarrià-Sant Gervasi,24,les Tres Torres,Home,Espanyola,15-19 anys,509
2018,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Home,Espanyola,15-19 anys,611
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Home,Espanyola,15-19 anys,1207
2018,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Home,Espanyola,15-19 anys,671
2018,6,Gràcia,28,Vallcarca i els Penitents,Home,Espanyola,15-19 anys,299
2018,6,Gràcia,29,el Coll,Home,Espanyola,15-19 anys,139
2018,6,Gràcia,30,la Salut,Home,Espanyola,15-19 anys,227
2018,6,Gràcia,31,la Vila de Gràcia,Home,Espanyola,15-19 anys,701
2018,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Home,Espanyola,15-19 anys,526
2018,7,Horta-Guinardó,33,el Baix Guinardó,Home,Espanyola,15-19 anys,436
2018,7,Horta-Guinardó,34,Can Baró,Home,Espanyola,15-19 anys,159
2018,7,Horta-Guinardó,35,el Guinardó,Home,Espanyola,15-19 anys,651
2018,7,Horta-Guinardó,36,la Font d'en Fargues,Home,Espanyola,15-19 anys,235
2018,7,Horta-Guinardó,37,el Carmel,Home,Espanyola,15-19 anys,572
2018,7,Horta-Guinardó,38,la Teixonera,Home,Espanyola,15-19 anys,237
2018,7,Horta-Guinardó,39,Sant Genís dels Agudells,Home,Espanyola,15-19 anys,135
2018,7,Horta-Guinardó,40,Montbau,Home,Espanyola,15-19 anys,82
2018,7,Horta-Guinardó,41,la Vall d'Hebron,Home,Espanyola,15-19 anys,113
2018,7,Horta-Guinardó,42,la Clota,Home,Espanyola,15-19 anys,10
2018,7,Horta-Guinardó,43,Horta,Home,Espanyola,15-19 anys,512
2018,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Home,Espanyola,15-19 anys,431
2018,8,Nou Barris,45,Porta,Home,Espanyola,15-19 anys,423
2018,8,Nou Barris,46,el Turó de la Peira,Home,Espanyola,15-19 anys,256
2018,8,Nou Barris,47,Can Peguera,Home,Espanyola,15-19 anys,55
2018,8,Nou Barris,48,la Guineueta,Home,Espanyola,15-19 anys,286
2018,8,Nou Barris,49,Canyelles,Home,Espanyola,15-19 anys,160
2018,8,Nou Barris,50,les Roquetes,Home,Espanyola,15-19 anys,280
2018,8,Nou Barris,51,Verdun,Home,Espanyola,15-19 anys,209
2018,8,Nou Barris,52,la Prosperitat,Home,Espanyola,15-19 anys,488
2018,8,Nou Barris,53,la Trinitat Nova,Home,Espanyola,15-19 anys,146
2018,8,Nou Barris,54,Torre Baró,Home,Espanyola,15-19 anys,79
2018,8,Nou Barris,55,Ciutat Meridiana,Home,Espanyola,15-19 anys,209
2018,8,Nou Barris,56,Vallbona,Home,Espanyola,15-19 anys,28
2018,9,Sant Andreu,57,la Trinitat Vella,Home,Espanyola,15-19 anys,202
2018,9,Sant Andreu,58,Baró de Viver,Home,Espanyola,15-19 anys,68
2018,9,Sant Andreu,59,el Bon Pastor,Home,Espanyola,15-19 anys,282
2018,9,Sant Andreu,60,Sant Andreu,Home,Espanyola,15-19 anys,1116
2018,9,Sant Andreu,61,la Sagrera,Home,Espanyola,15-19 anys,505
2018,9,Sant Andreu,62,el Congrés i els Indians,Home,Espanyola,15-19 anys,260
2018,9,Sant Andreu,63,Navas,Home,Espanyola,15-19 anys,382
2018,10,Sant Martí,64,el Camp de l'Arpa del Clot,Home,Espanyola,15-19 anys,593
2018,10,Sant Martí,65,el Clot,Home,Espanyola,15-19 anys,562
2018,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Home,Espanyola,15-19 anys,224
2018,10,Sant Martí,67,la Vila Olímpica del Poblenou,Home,Espanyola,15-19 anys,286
2018,10,Sant Martí,68,el Poblenou,Home,Espanyola,15-19 anys,648
2018,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Home,Espanyola,15-19 anys,256
2018,10,Sant Martí,70,el Besòs i el Maresme,Home,Espanyola,15-19 anys,408
2018,10,Sant Martí,71,Provençals del Poblenou,Home,Espanyola,15-19 anys,350
2018,10,Sant Martí,72,Sant Martí de Provençals,Home,Espanyola,15-19 anys,464
2018,10,Sant Martí,73,la Verneda i la Pau,Home,Espanyola,15-19 anys,536
2018,1,Ciutat Vella,1,el Raval,Home,Espanyola,20-24 anys,533
2018,1,Ciutat Vella,2,el Barri Gòtic,Home,Espanyola,20-24 anys,156
2018,1,Ciutat Vella,3,la Barceloneta,Home,Espanyola,20-24 anys,202
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Home,Espanyola,20-24 anys,226
2018,2,Eixample,5,el Fort Pienc,Home,Espanyola,20-24 anys,543
2018,2,Eixample,6,la Sagrada Família,Home,Espanyola,20-24 anys,826
2018,2,Eixample,7,la Dreta de l'Eixample,Home,Espanyola,20-24 anys,767
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Home,Espanyola,20-24 anys,705
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,Home,Espanyola,20-24 anys,1018
2018,2,Eixample,10,Sant Antoni,Home,Espanyola,20-24 anys,579
2018,3,Sants-Montjuïc,11,el Poble Sec,Home,Espanyola,20-24 anys,517
2018,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Home,Espanyola,20-24 anys,28
2018,3,Sants-Montjuïc,13,la Marina de Port,Home,Espanyola,20-24 anys,700
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,Home,Espanyola,20-24 anys,160
2018,3,Sants-Montjuïc,15,Hostafrancs,Home,Espanyola,20-24 anys,242
2018,3,Sants-Montjuïc,16,la Bordeta,Home,Espanyola,20-24 anys,327
2018,3,Sants-Montjuïc,17,Sants - Badal,Home,Espanyola,20-24 anys,430
2018,3,Sants-Montjuïc,18,Sants,Home,Espanyola,20-24 anys,695
2018,4,Les Corts,19,les Corts,Home,Espanyola,20-24 anys,838
2018,4,Les Corts,20,la Maternitat i Sant Ramon,Home,Espanyola,20-24 anys,465
2018,4,Les Corts,21,Pedralbes,Home,Espanyola,20-24 anys,273
2018,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Home,Espanyola,20-24 anys,100
2018,5,Sarrià-Sant Gervasi,23,Sarrià,Home,Espanyola,20-24 anys,517
2018,5,Sarrià-Sant Gervasi,24,les Tres Torres,Home,Espanyola,20-24 anys,437
2018,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Home,Espanyola,20-24 anys,649
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Home,Espanyola,20-24 anys,1106
2018,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Home,Espanyola,20-24 anys,632
