Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Sexe,Nacionalitat,Edat_quinquennal,Nombre
2018,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Dona,Estrangera,30-34 anys,36
2018,5,Sarrià-Sant Gervasi,23,Sarrià,Dona,Estrangera,30-34 anys,193
2018,5,Sarrià-Sant Gervasi,24,les Tres Torres,Dona,Estrangera,30-34 anys,109
2018,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Dona,Estrangera,30-34 anys,209
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Dona,Estrangera,30-34 anys,463
2018,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Dona,Estrangera,30-34 anys,384
2018,6,Gràcia,28,Vallcarca i els Penitents,Dona,Estrangera,30-34 anys,193
2018,6,Gràcia,29,el Coll,Dona,Estrangera,30-34 anys,104
2018,6,Gràcia,30,la Salut,Dona,Estrangera,30-34 anys,170
2018,6,Gràcia,31,la Vila de Gràcia,Dona,Estrangera,30-34 anys,1104
2018,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Dona,Estrangera,30-34 anys,543
2018,7,Horta-Guinardó,33,el Baix Guinardó,Dona,Estrangera,30-34 anys,356
2018,7,Horta-Guinardó,34,Can Baró,Dona,Estrangera,30-34 anys,142
2018,7,Horta-Guinardó,35,el Guinardó,Dona,Estrangera,30-34 anys,520
2018,7,Horta-Guinardó,36,la Font d'en Fargues,Dona,Estrangera,30-34 anys,49
2018,7,Horta-Guinardó,37,el Carmel,Dona,Estrangera,30-34 anys,371
2018,7,Horta-Guinardó,38,la Teixonera,Dona,Estrangera,30-34 anys,136
2018,7,Horta-Guinardó,39,Sant Genís dels Agudells,Dona,Estrangera,30-34 anys,85
2018,7,Horta-Guinardó,40,Montbau,Dona,Estrangera,30-34 anys,56
2018,7,Horta-Guinardó,41,la Vall d'Hebron,Dona,Estrangera,30-34 anys,46
2018,7,Horta-Guinardó,42,la Clota,Dona,Estrangera,30-34 anys,5
2018,7,Horta-Guinardó,43,Horta,Dona,Estrangera,30-34 anys,254
2018,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Dona,Estrangera,30-34 anys,267
2018,8,Nou Barris,45,Porta,Dona,Estrangera,30-34 anys,327
2018,8,Nou Barris,46,el Turó de la Peira,Dona,Estrangera,30-34 anys,267
2018,8,Nou Barris,47,Can Peguera,Dona,Estrangera,30-34 anys,11
2018,8,Nou Barris,48,la Guineueta,Dona,Estrangera,30-34 anys,106
2018,8,Nou Barris,49,Canyelles,Dona,Estrangera,30-34 anys,25
2018,8,Nou Barris,50,les Roquetes,Dona,Estrangera,30-34 anys,263
2018,8,Nou Barris,51,Verdun,Dona,Estrangera,30-34 anys,188
2018,8,Nou Barris,52,la Prosperitat,Dona,Estrangera,30-34 anys,331
2018,8,Nou Barris,53,la Trinitat Nova,Dona,Estrangera,30-34 anys,102
2018,8,Nou Barris,54,Torre Baró,Dona,Estrangera,30-34 anys,35
2018,8,Nou Barris,55,Ciutat Meridiana,Dona,Estrangera,30-34 anys,210
2018,8,Nou Barris,56,Vallbona,Dona,Estrangera,30-34 anys,14
2018,9,Sant Andreu,57,la Trinitat Vella,Dona,Estrangera,30-34 anys,157
2018,9,Sant Andreu,58,Baró de Viver,Dona,Estrangera,30-34 anys,18
2018,9,Sant Andreu,59,el Bon Pastor,Dona,Estrangera,30-34 anys,128
2018,9,Sant Andreu,60,Sant Andreu,Dona,Estrangera,30-34 anys,381
2018,9,Sant Andreu,61,la Sagrera,Dona,Estrangera,30-34 anys,317
2018,9,Sant Andreu,62,el Congrés i els Indians,Dona,Estrangera,30-34 anys,157
2018,9,Sant Andreu,63,Navas,Dona,Estrangera,30-34 anys,262
2018,10,Sant Martí,64,el Camp de l'Arpa del Clot,Dona,Estrangera,30-34 anys,622
2018,10,Sant Martí,65,el Clot,Dona,Estrangera,30-34 anys,377
2018,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Dona,Estrangera,30-34 anys,280
2018,10,Sant Martí,67,la Vila Olímpica del Poblenou,Dona,Estrangera,30-34 anys,118
2018,10,Sant Martí,68,el Poblenou,Dona,Estrangera,30-34 anys,535
2018,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Dona,Estrangera,30-34 anys,223
2018,10,Sant Martí,70,el Besòs i el Maresme,Dona,Estrangera,30-34 anys,373
2018,10,Sant Martí,71,Provençals del Poblenou,Dona,Estrangera,30-34 anys,265
2018,10,Sant Martí,72,Sant Martí de Provençals,Dona,Estrangera,30-34 anys,257
2018,10,Sant Martí,73,la Verneda i la Pau,Dona,Estrangera,30-34 anys,268
2018,1,Ciutat Vella,1,el Raval,Dona,Estrangera,35-39 anys,1226
2018,1,Ciutat Vella,2,el Barri Gòtic,Dona,Estrangera,35-39 anys,398
2018,1,Ciutat Vella,3,la Barceloneta,Dona,Estrangera,35-39 anys,366
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Dona,Estrangera,35-39 anys,642
2018,2,Eixample,5,el Fort Pienc,Dona,Estrangera,35-39 anys,536
2018,2,Eixample,6,la Sagrada Família,Dona,Estrangera,35-39 anys,778
2018,2,Eixample,7,la Dreta de l'Eixample,Dona,Estrangera,35-39 anys,680
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Dona,Estrangera,35-39 anys,620
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,Dona,Estrangera,35-39 anys,759
2018,2,Eixample,10,Sant Antoni,Dona,Estrangera,35-39 anys,613
2018,3,Sants-Montjuïc,11,el Poble Sec,Dona,Estrangera,35-39 anys,986
2018,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Dona,Estrangera,35-39 anys,7
2018,3,Sants-Montjuïc,13,la Marina de Port,Dona,Estrangera,35-39 anys,301
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,Dona,Estrangera,35-39 anys,149
2018,3,Sants-Montjuïc,15,Hostafrancs,Dona,Estrangera,35-39 anys,267
2018,3,Sants-Montjuïc,16,la Bordeta,Dona,Estrangera,35-39 anys,179
2018,3,Sants-Montjuïc,17,Sants - Badal,Dona,Estrangera,35-39 anys,325
2018,3,Sants-Montjuïc,18,Sants,Dona,Estrangera,35-39 anys,545
2018,4,Les Corts,19,les Corts,Dona,Estrangera,35-39 anys,394
2018,4,Les Corts,20,la Maternitat i Sant Ramon,Dona,Estrangera,35-39 anys,192
2018,4,Les Corts,21,Pedralbes,Dona,Estrangera,35-39 anys,122
2018,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Dona,Estrangera,35-39 anys,47
2018,5,Sarrià-Sant Gervasi,23,Sarrià,Dona,Estrangera,35-39 anys,194
2018,5,Sarrià-Sant Gervasi,24,les Tres Torres,Dona,Estrangera,35-39 anys,91
2018,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Dona,Estrangera,35-39 anys,192
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Dona,Estrangera,35-39 anys,431
2018,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Dona,Estrangera,35-39 anys,316
2018,6,Gràcia,28,Vallcarca i els Penitents,Dona,Estrangera,35-39 anys,193
2018,6,Gràcia,29,el Coll,Dona,Estrangera,35-39 anys,86
2018,6,Gràcia,30,la Salut,Dona,Estrangera,35-39 anys,160
2018,6,Gràcia,31,la Vila de Gràcia,Dona,Estrangera,35-39 anys,898
2018,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Dona,Estrangera,35-39 anys,417
2018,7,Horta-Guinardó,33,el Baix Guinardó,Dona,Estrangera,35-39 anys,286
2018,7,Horta-Guinardó,34,Can Baró,Dona,Estrangera,35-39 anys,88
2018,7,Horta-Guinardó,35,el Guinardó,Dona,Estrangera,35-39 anys,447
2018,7,Horta-Guinardó,36,la Font d'en Fargues,Dona,Estrangera,35-39 anys,57
2018,7,Horta-Guinardó,37,el Carmel,Dona,Estrangera,35-39 anys,343
2018,7,Horta-Guinardó,38,la Teixonera,Dona,Estrangera,35-39 anys,118
2018,7,Horta-Guinardó,39,Sant Genís dels Agudells,Dona,Estrangera,35-39 anys,79
2018,7,Horta-Guinardó,40,Montbau,Dona,Estrangera,35-39 anys,53
2018,7,Horta-Guinardó,41,la Vall d'Hebron,Dona,Estrangera,35-39 anys,37
2018,7,Horta-Guinardó,42,la Clota,Dona,Estrangera,35-39 anys,10
2018,7,Horta-Guinardó,43,Horta,Dona,Estrangera,35-39 anys,242
2018,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Dona,Estrangera,35-39 anys,268
2018,8,Nou Barris,45,Porta,Dona,Estrangera,35-39 anys,330
2018,8,Nou Barris,46,el Turó de la Peira,Dona,Estrangera,35-39 anys,265
2018,8,Nou Barris,47,Can Peguera,Dona,Estrangera,35-39 anys,18
2018,8,Nou Barris,48,la Guineueta,Dona,Estrangera,35-39 anys,90
2018,8,Nou Barris,49,Canyelles,Dona,Estrangera,35-39 anys,26
2018,8,Nou Barris,50,les Roquetes,Dona,Estrangera,35-39 anys,259
2018,8,Nou Barris,51,Verdun,Dona,Estrangera,35-39 anys,183
2018,8,Nou Barris,52,la Prosperitat,Dona,Estrangera,35-39 anys,308
2018,8,Nou Barris,53,la Trinitat Nova,Dona,Estrangera,35-39 anys,115
2018,8,Nou Barris,54,Torre Baró,Dona,Estrangera,35-39 anys,33
2018,8,Nou Barris,55,Ciutat Meridiana,Dona,Estrangera,35-39 anys,194
2018,8,Nou Barris,56,Vallbona,Dona,Estrangera,35-39 anys,7
2018,9,Sant Andreu,57,la Trinitat Vella,Dona,Estrangera,35-39 anys,163
2018,9,Sant Andreu,58,Baró de Viver,Dona,Estrangera,35-39 anys,23
2018,9,Sant Andreu,59,el Bon Pastor,Dona,Estrangera,35-39 anys,102
2018,9,Sant Andreu,60,Sant Andreu,Dona,Estrangera,35-39 anys,347
2018,9,Sant Andreu,61,la Sagrera,Dona,Estrangera,35-39 anys,297
2018,9,Sant Andreu,62,el Congrés i els Indians,Dona,Estrangera,35-39 anys,141
2018,9,Sant Andreu,63,Navas,Dona,Estrangera,35-39 anys,220
2018,10,Sant Martí,64,el Camp de l'Arpa del Clot,Dona,Estrangera,35-39 anys,526
2018,10,Sant Martí,65,el Clot,Dona,Estrangera,35-39 anys,303
2018,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Dona,Estrangera,35-39 anys,248
2018,10,Sant Martí,67,la Vila Olímpica del Poblenou,Dona,Estrangera,35-39 anys,136
2018,10,Sant Martí,68,el Poblenou,Dona,Estrangera,35-39 anys,526
2018,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Dona,Estrangera,35-39 anys,226
2018,10,Sant Martí,70,el Besòs i el Maresme,Dona,Estrangera,35-39 anys,343
2018,10,Sant Martí,71,Provençals del Poblenou,Dona,Estrangera,35-39 anys,232
2018,10,Sant Martí,72,Sant Martí de Provençals,Dona,Estrangera,35-39 anys,192
2018,10,Sant Martí,73,la Verneda i la Pau,Dona,Estrangera,35-39 anys,239
2018,1,Ciutat Vella,1,el Raval,Dona,Estrangera,40-44 anys,863
2018,1,Ciutat Vella,2,el Barri Gòtic,Dona,Estrangera,40-44 anys,275
2018,1,Ciutat Vella,3,la Barceloneta,Dona,Estrangera,40-44 anys,201
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Dona,Estrangera,40-44 anys,419
2018,2,Eixample,5,el Fort Pienc,Dona,Estrangera,40-44 anys,350
2018,2,Eixample,6,la Sagrada Família,Dona,Estrangera,40-44 anys,485
2018,2,Eixample,7,la Dreta de l'Eixample,Dona,Estrangera,40-44 anys,458
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Dona,Estrangera,40-44 anys,395
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,Dona,Estrangera,40-44 anys,497
2018,2,Eixample,10,Sant Antoni,Dona,Estrangera,40-44 anys,406
2018,3,Sants-Montjuïc,11,el Poble Sec,Dona,Estrangera,40-44 anys,573
2018,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Dona,Estrangera,40-44 anys,5
2018,3,Sants-Montjuïc,13,la Marina de Port,Dona,Estrangera,40-44 anys,277
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,Dona,Estrangera,40-44 anys,81
2018,3,Sants-Montjuïc,15,Hostafrancs,Dona,Estrangera,40-44 anys,158
2018,3,Sants-Montjuïc,16,la Bordeta,Dona,Estrangera,40-44 anys,128
2018,3,Sants-Montjuïc,17,Sants - Badal,Dona,Estrangera,40-44 anys,202
2018,3,Sants-Montjuïc,18,Sants,Dona,Estrangera,40-44 anys,346
2018,4,Les Corts,19,les Corts,Dona,Estrangera,40-44 anys,283
2018,4,Les Corts,20,la Maternitat i Sant Ramon,Dona,Estrangera,40-44 anys,143
2018,4,Les Corts,21,Pedralbes,Dona,Estrangera,40-44 anys,145
2018,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Dona,Estrangera,40-44 anys,48
2018,5,Sarrià-Sant Gervasi,23,Sarrià,Dona,Estrangera,40-44 anys,204
2018,5,Sarrià-Sant Gervasi,24,les Tres Torres,Dona,Estrangera,40-44 anys,106
2018,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Dona,Estrangera,40-44 anys,177
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Dona,Estrangera,40-44 anys,343
2018,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Dona,Estrangera,40-44 anys,233
2018,6,Gràcia,28,Vallcarca i els Penitents,Dona,Estrangera,40-44 anys,110
2018,6,Gràcia,29,el Coll,Dona,Estrangera,40-44 anys,58
2018,6,Gràcia,30,la Salut,Dona,Estrangera,40-44 anys,88
2018,6,Gràcia,31,la Vila de Gràcia,Dona,Estrangera,40-44 anys,526
2018,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Dona,Estrangera,40-44 anys,248
2018,7,Horta-Guinardó,33,el Baix Guinardó,Dona,Estrangera,40-44 anys,195
2018,7,Horta-Guinardó,34,Can Baró,Dona,Estrangera,40-44 anys,69
2018,7,Horta-Guinardó,35,el Guinardó,Dona,Estrangera,40-44 anys,301
2018,7,Horta-Guinardó,36,la Font d'en Fargues,Dona,Estrangera,40-44 anys,41
2018,7,Horta-Guinardó,37,el Carmel,Dona,Estrangera,40-44 anys,270
2018,7,Horta-Guinardó,38,la Teixonera,Dona,Estrangera,40-44 anys,90
2018,7,Horta-Guinardó,39,Sant Genís dels Agudells,Dona,Estrangera,40-44 anys,48
2018,7,Horta-Guinardó,40,Montbau,Dona,Estrangera,40-44 anys,34
2018,7,Horta-Guinardó,41,la Vall d'Hebron,Dona,Estrangera,40-44 anys,19
2018,7,Horta-Guinardó,42,la Clota,Dona,Estrangera,40-44 anys,2
2018,7,Horta-Guinardó,43,Horta,Dona,Estrangera,40-44 anys,146
2018,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Dona,Estrangera,40-44 anys,182
2018,8,Nou Barris,45,Porta,Dona,Estrangera,40-44 anys,263
2018,8,Nou Barris,46,el Turó de la Peira,Dona,Estrangera,40-44 anys,164
2018,8,Nou Barris,47,Can Peguera,Dona,Estrangera,40-44 anys,12
2018,8,Nou Barris,48,la Guineueta,Dona,Estrangera,40-44 anys,87
2018,8,Nou Barris,49,Canyelles,Dona,Estrangera,40-44 anys,17
2018,8,Nou Barris,50,les Roquetes,Dona,Estrangera,40-44 anys,144
2018,8,Nou Barris,51,Verdun,Dona,Estrangera,40-44 anys,124
2018,8,Nou Barris,52,la Prosperitat,Dona,Estrangera,40-44 anys,214
2018,8,Nou Barris,53,la Trinitat Nova,Dona,Estrangera,40-44 anys,68
2018,8,Nou Barris,54,Torre Baró,Dona,Estrangera,40-44 anys,28
2018,8,Nou Barris,55,Ciutat Meridiana,Dona,Estrangera,40-44 anys,151
2018,8,Nou Barris,56,Vallbona,Dona,Estrangera,40-44 anys,10
2018,9,Sant Andreu,57,la Trinitat Vella,Dona,Estrangera,40-44 anys,118
2018,9,Sant Andreu,58,Baró de Viver,Dona,Estrangera,40-44 anys,24
2018,9,Sant Andreu,59,el Bon Pastor,Dona,Estrangera,40-44 anys,95
2018,9,Sant Andreu,60,Sant Andreu,Dona,Estrangera,40-44 anys,242
2018,9,Sant Andreu,61,la Sagrera,Dona,Estrangera,40-44 anys,183
2018,9,Sant Andreu,62,el Congrés i els Indians,Dona,Estrangera,40-44 anys,114
2018,9,Sant Andreu,63,Navas,Dona,Estrangera,40-44 anys,170
2018,10,Sant Martí,64,el Camp de l'Arpa del Clot,Dona,Estrangera,40-44 anys,289
2018,10,Sant Martí,65,el Clot,Dona,Estrangera,40-44 anys,176
2018,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Dona,Estrangera,40-44 anys,150
2018,10,Sant Martí,67,la Vila Olímpica del Poblenou,Dona,Estrangera,40-44 anys,92
2018,10,Sant Martí,68,el Poblenou,Dona,Estrangera,40-44 anys,380
2018,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Dona,Estrangera,40-44 anys,155
2018,10,Sant Martí,70,el Besòs i el Maresme,Dona,Estrangera,40-44 anys,265
2018,10,Sant Martí,71,Provençals del Poblenou,Dona,Estrangera,40-44 anys,152
2018,10,Sant Martí,72,Sant Martí de Provençals,Dona,Estrangera,40-44 anys,204
2018,10,Sant Martí,73,la Verneda i la Pau,Dona,Estrangera,40-44 anys,187
2018,1,Ciutat Vella,1,el Raval,Dona,Estrangera,45-49 anys,643
2018,1,Ciutat Vella,2,el Barri Gòtic,Dona,Estrangera,45-49 anys,172
2018,1,Ciutat Vella,3,la Barceloneta,Dona,Estrangera,45-49 anys,107
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Dona,Estrangera,45-49 anys,240
2018,2,Eixample,5,el Fort Pienc,Dona,Estrangera,45-49 anys,217
2018,2,Eixample,6,la Sagrada Família,Dona,Estrangera,45-49 anys,331
2018,2,Eixample,7,la Dreta de l'Eixample,Dona,Estrangera,45-49 anys,338
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Dona,Estrangera,45-49 anys,290
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,Dona,Estrangera,45-49 anys,320
2018,2,Eixample,10,Sant Antoni,Dona,Estrangera,45-49 anys,246
2018,3,Sants-Montjuïc,11,el Poble Sec,Dona,Estrangera,45-49 anys,373
2018,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Dona,Estrangera,45-49 anys,5
2018,3,Sants-Montjuïc,13,la Marina de Port,Dona,Estrangera,45-49 anys,188
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,Dona,Estrangera,45-49 anys,71
2018,3,Sants-Montjuïc,15,Hostafrancs,Dona,Estrangera,45-49 anys,123
2018,3,Sants-Montjuïc,16,la Bordeta,Dona,Estrangera,45-49 anys,94
2018,3,Sants-Montjuïc,17,Sants - Badal,Dona,Estrangera,45-49 anys,152
2018,3,Sants-Montjuïc,18,Sants,Dona,Estrangera,45-49 anys,245
2018,4,Les Corts,19,les Corts,Dona,Estrangera,45-49 anys,193
2018,4,Les Corts,20,la Maternitat i Sant Ramon,Dona,Estrangera,45-49 anys,103
2018,4,Les Corts,21,Pedralbes,Dona,Estrangera,45-49 anys,119
2018,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Dona,Estrangera,45-49 anys,46
2018,5,Sarrià-Sant Gervasi,23,Sarrià,Dona,Estrangera,45-49 anys,183
2018,5,Sarrià-Sant Gervasi,24,les Tres Torres,Dona,Estrangera,45-49 anys,89
2018,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Dona,Estrangera,45-49 anys,150
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Dona,Estrangera,45-49 anys,278
2018,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Dona,Estrangera,45-49 anys,147
2018,6,Gràcia,28,Vallcarca i els Penitents,Dona,Estrangera,45-49 anys,71
2018,6,Gràcia,29,el Coll,Dona,Estrangera,45-49 anys,38
2018,6,Gràcia,30,la Salut,Dona,Estrangera,45-49 anys,52
2018,6,Gràcia,31,la Vila de Gràcia,Dona,Estrangera,45-49 anys,299
2018,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Dona,Estrangera,45-49 anys,142
2018,7,Horta-Guinardó,33,el Baix Guinardó,Dona,Estrangera,45-49 anys,120
2018,7,Horta-Guinardó,34,Can Baró,Dona,Estrangera,45-49 anys,37
2018,7,Horta-Guinardó,35,el Guinardó,Dona,Estrangera,45-49 anys,177
2018,7,Horta-Guinardó,36,la Font d'en Fargues,Dona,Estrangera,45-49 anys,18
2018,7,Horta-Guinardó,37,el Carmel,Dona,Estrangera,45-49 anys,163
2018,7,Horta-Guinardó,38,la Teixonera,Dona,Estrangera,45-49 anys,45
2018,7,Horta-Guinardó,39,Sant Genís dels Agudells,Dona,Estrangera,45-49 anys,36
2018,7,Horta-Guinardó,40,Montbau,Dona,Estrangera,45-49 anys,16
2018,7,Horta-Guinardó,41,la Vall d'Hebron,Dona,Estrangera,45-49 anys,32
2018,7,Horta-Guinardó,42,la Clota,Dona,Estrangera,45-49 anys,1
2018,7,Horta-Guinardó,43,Horta,Dona,Estrangera,45-49 anys,125
2018,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Dona,Estrangera,45-49 anys,141
2018,8,Nou Barris,45,Porta,Dona,Estrangera,45-49 anys,150
2018,8,Nou Barris,46,el Turó de la Peira,Dona,Estrangera,45-49 anys,144
2018,8,Nou Barris,47,Can Peguera,Dona,Estrangera,45-49 anys,15
2018,8,Nou Barris,48,la Guineueta,Dona,Estrangera,45-49 anys,54
2018,8,Nou Barris,49,Canyelles,Dona,Estrangera,45-49 anys,16
2018,8,Nou Barris,50,les Roquetes,Dona,Estrangera,45-49 anys,133
2018,8,Nou Barris,51,Verdun,Dona,Estrangera,45-49 anys,99
2018,8,Nou Barris,52,la Prosperitat,Dona,Estrangera,45-49 anys,170
2018,8,Nou Barris,53,la Trinitat Nova,Dona,Estrangera,45-49 anys,53
2018,8,Nou Barris,54,Torre Baró,Dona,Estrangera,45-49 anys,24
2018,8,Nou Barris,55,Ciutat Meridiana,Dona,Estrangera,45-49 anys,88
2018,8,Nou Barris,56,Vallbona,Dona,Estrangera,45-49 anys,4
2018,9,Sant Andreu,57,la Trinitat Vella,Dona,Estrangera,45-49 anys,90
2018,9,Sant Andreu,58,Baró de Viver,Dona,Estrangera,45-49 anys,11
2018,9,Sant Andreu,59,el Bon Pastor,Dona,Estrangera,45-49 anys,69
2018,9,Sant Andreu,60,Sant Andreu,Dona,Estrangera,45-49 anys,192
2018,9,Sant Andreu,61,la Sagrera,Dona,Estrangera,45-49 anys,151
2018,9,Sant Andreu,62,el Congrés i els Indians,Dona,Estrangera,45-49 anys,77
2018,9,Sant Andreu,63,Navas,Dona,Estrangera,45-49 anys,135
2018,10,Sant Martí,64,el Camp de l'Arpa del Clot,Dona,Estrangera,45-49 anys,206
2018,10,Sant Martí,65,el Clot,Dona,Estrangera,45-49 anys,144
2018,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Dona,Estrangera,45-49 anys,92
2018,10,Sant Martí,67,la Vila Olímpica del Poblenou,Dona,Estrangera,45-49 anys,64
2018,10,Sant Martí,68,el Poblenou,Dona,Estrangera,45-49 anys,203
2018,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Dona,Estrangera,45-49 anys,98
2018,10,Sant Martí,70,el Besòs i el Maresme,Dona,Estrangera,45-49 anys,217
2018,10,Sant Martí,71,Provençals del Poblenou,Dona,Estrangera,45-49 anys,102
2018,10,Sant Martí,72,Sant Martí de Provençals,Dona,Estrangera,45-49 anys,109
2018,10,Sant Martí,73,la Verneda i la Pau,Dona,Estrangera,45-49 anys,127
2018,1,Ciutat Vella,1,el Raval,Dona,Estrangera,50-54 anys,491
2018,1,Ciutat Vella,2,el Barri Gòtic,Dona,Estrangera,50-54 anys,125
2018,1,Ciutat Vella,3,la Barceloneta,Dona,Estrangera,50-54 anys,81
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Dona,Estrangera,50-54 anys,164
2018,2,Eixample,5,el Fort Pienc,Dona,Estrangera,50-54 anys,155
2018,2,Eixample,6,la Sagrada Família,Dona,Estrangera,50-54 anys,243
2018,2,Eixample,7,la Dreta de l'Eixample,Dona,Estrangera,50-54 anys,213
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Dona,Estrangera,50-54 anys,201
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,Dona,Estrangera,50-54 anys,244
2018,2,Eixample,10,Sant Antoni,Dona,Estrangera,50-54 anys,188
2018,3,Sants-Montjuïc,11,el Poble Sec,Dona,Estrangera,50-54 anys,293
2018,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Dona,Estrangera,50-54 anys,2
2018,3,Sants-Montjuïc,13,la Marina de Port,Dona,Estrangera,50-54 anys,133
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,Dona,Estrangera,50-54 anys,39
2018,3,Sants-Montjuïc,15,Hostafrancs,Dona,Estrangera,50-54 anys,77
2018,3,Sants-Montjuïc,16,la Bordeta,Dona,Estrangera,50-54 anys,66
2018,3,Sants-Montjuïc,17,Sants - Badal,Dona,Estrangera,50-54 anys,103
2018,3,Sants-Montjuïc,18,Sants,Dona,Estrangera,50-54 anys,180
2018,4,Les Corts,19,les Corts,Dona,Estrangera,50-54 anys,141
2018,4,Les Corts,20,la Maternitat i Sant Ramon,Dona,Estrangera,50-54 anys,47
2018,4,Les Corts,21,Pedralbes,Dona,Estrangera,50-54 anys,69
2018,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Dona,Estrangera,50-54 anys,24
2018,5,Sarrià-Sant Gervasi,23,Sarrià,Dona,Estrangera,50-54 anys,100
2018,5,Sarrià-Sant Gervasi,24,les Tres Torres,Dona,Estrangera,50-54 anys,50
2018,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Dona,Estrangera,50-54 anys,76
2018,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Dona,Estrangera,50-54 anys,189
2018,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Dona,Estrangera,50-54 anys,85
2018,6,Gràcia,28,Vallcarca i els Penitents,Dona,Estrangera,50-54 anys,56
2018,6,Gràcia,29,el Coll,Dona,Estrangera,50-54 anys,37
2018,6,Gràcia,30,la Salut,Dona,Estrangera,50-54 anys,41
2018,6,Gràcia,31,la Vila de Gràcia,Dona,Estrangera,50-54 anys,187
2018,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Dona,Estrangera,50-54 anys,105
2018,7,Horta-Guinardó,33,el Baix Guinardó,Dona,Estrangera,50-54 anys,90
2018,7,Horta-Guinardó,34,Can Baró,Dona,Estrangera,50-54 anys,29
2018,7,Horta-Guinardó,35,el Guinardó,Dona,Estrangera,50-54 anys,123
2018,7,Horta-Guinardó,36,la Font d'en Fargues,Dona,Estrangera,50-54 anys,24
2018,7,Horta-Guinardó,37,el Carmel,Dona,Estrangera,50-54 anys,130
2018,7,Horta-Guinardó,38,la Teixonera,Dona,Estrangera,50-54 anys,32
2018,7,Horta-Guinardó,39,Sant Genís dels Agudells,Dona,Estrangera,50-54 anys,25
2018,7,Horta-Guinardó,40,Montbau,Dona,Estrangera,50-54 anys,12
2018,7,Horta-Guinardó,41,la Vall d'Hebron,Dona,Estrangera,50-54 anys,13
